,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AIG Position,AIG Order,AIG Filled Order,AIG Trade Price,AIG Cost to Trade,AIG PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL
2012-09-12,-1.178869,-13.65702805,9964.5595,857244.74,867209.2995,-8999,8872,0,95.26,0.0,-11788.69,0,0,0,34.03,0.0,0.0,0,0,0,16.73,0.0,0.0,0,0,0,37.92,0.0,0.0
2012-09-11,0.278969,-12.47815905,14284.0795,855084.98,869369.0595,-8999,9055,0,95.02,0.0,2789.69,0,0,0,32.59,0.0,0.0,0,0,0,16.74,0.0,0.0,0,0,0,38.24,0.0,-0.0
2012-09-10,2.276747,-12.75712805,-25131.5405,874792.79,849661.2495,-8999,9224,0,97.21,0.0,22767.47,0,0,0,33.35,0.0,-0.0,0,0,0,17.01,0.0,-0.0,0,0,0,38.32,0.0,-0.0
2012-09-07,-0.53994,-15.03387505,-18832.2405,871643.14,852810.8995,-8999,9129,0,96.86,0.0,-5399.4,0,0,0,34.39,0.0,0.0,0,0,0,16.19,0.0,0.0,0,0,0,37.48,0.0,0.0
2012-09-06,-0.773914,-14.49393505,-6413.6205,865433.83,859020.2095,-8999,9097,0,96.17,0.0,-7739.14,0,0,0,33.78,0.0,0.0,0,0,0,15.8,0.0,0.0,0,0,0,37.11,0.0,0.0
2012-09-05,0.602933,-13.72002105,-12532.9405,868493.49,855960.5495,-8999,8999,0,96.51,0.0,6029.33,0,0,0,34.68,0.0,0.0,0,0,0,14.76,0.0,0.0,0,0,0,37.06,0.0,0.0
2012-09-04,-1.250861,-14.32295405,12664.2595,855894.89,868559.1495,-8999,8886,0,95.11,0.0,-12508.61,0,0,0,34.73,0.0,0.0,0,0,0,14.87,0.0,-0.0,0,0,0,36.94,0.0,0.0
2012-08-31,-0.170981,-13.07209305,8884.6795,857784.68,866669.3595,-8999,8953,0,95.32,0.0,-1709.81,0,0,0,34.06,0.0,0.0,0,0,0,14.91,0.0,0.0,0,0,0,37.33,0.0,0.0
2012-08-30,0.7505166,-12.90111205,65.6594999998,862194.19,862259.8495,-8999,-8999,-8999,95.81,1223.864,7505.166,0,0,0,33.61,0.0,0.0,0,0,0,14.77,0.0,-0.0,0,0,0,36.96,0.0,0.0
2012-08-29,0.0,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,96.46,0.0,0.0,0,0,0,34.37,0.0,0.0,0,0,0,14.7,0.0,0.0,0,0,0,37.07,0.0,0.0
2012-08-28,0.0,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,96.43,0.0,-0.0,0,0,0,34.49,0.0,-0.0,0,0,0,14.33,0.0,0.0,0,0,0,37.38,0.0,-0.0
2012-08-27,0.0,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,97.14,0.0,0.0,0,0,0,34.61,0.0,0.0,0,0,0,14.14,0.0,0.0,0,0,0,37.82,0.0,-0.0
2012-08-24,0.0,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,94.22,0.0,0.0,0,0,0,33.53,0.0,0.0,0,0,0,13.93,0.0,0.0,0,0,0,37.26,0.0,0.0
2012-08-23,0.0,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,95.16,0.0,-0.0,0,0,0,33.61,0.0,0.0,0,0,0,13.83,0.0,0.0,0,0,0,37.23,0.0,0.0
2012-08-22,0.0,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,93.49,0.0,0.0,0,0,0,34.03,0.0,-0.0,0,0,0,13.99,0.0,-0.0,0,0,0,37.05,0.0,0.0
2012-08-21,0.0,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,95.83,0.0,0.0,0,0,0,34.73,0.0,0.0,0,0,0,13.9,0.0,0.0,0,0,0,36.9,0.0,0.0
2012-08-20,-0.7582572,-13.65162865,863483.7135,0.0,863483.7135,0,0,0,92.86,0.0,0.0,0,0,0,34.65,0.0,0.0,0,0,0,13.8,0.0,0.0,0,-23403,-23403,37.02,2901.972,-7582.572
2012-08-17,-0.42242415,-12.89337145,6.62549999988,0.0,871066.2855,0,0,0,91.43,0.0,0.0,0,0,0,34.62,0.0,0.0,0,0,0,13.64,0.0,0.0,23403,23403,23403,37.23,3990.2115,-4224.2415
2012-08-16,-7.3075824,-12.4709473,875290.527,0.0,875290.527,0,0,0,90.17,0.0,0.0,0,0,0,34.17,0.0,0.0,0,0,0,13.46,0.0,0.0,0,-23332,-23332,37.5,3546.464,-73075.824
2012-08-15,-0.023332,-5.1633649,3886.991,0.0,948366.351,0,0,0,90.19,0.0,-0.0,0,0,0,33.64,0.0,0.0,0,0,0,13.18,0.0,0.0,23332,18,0,40.33,0.0,-233.32
2012-08-14,0.256652,-5.1400329,3886.991,0.0,948599.671,0,0,0,90.27,0.0,0.0,0,0,0,33.54,0.0,0.0,0,0,0,13.93,0.0,-0.0,23332,22,0,40.62,0.0,2566.52
2012-08-13,-0.34998,-5.3966849,3886.991,0.0,946033.151,0,0,0,89.06,0.0,0.0,0,0,0,32.51,0.0,0.0,0,0,0,14.08,0.0,0.0,23332,17,0,40.27,0.0,-3499.8
2012-08-10,-0.629964,-5.0467049,3886.991,0.0,949532.951,0,0,0,88.39,0.0,0.0,0,0,0,32.38,0.0,0.0,0,0,0,14.3,0.0,-0.0,23332,23,0,40.43,0.0,-6299.64
2012-08-09,0.326648,-4.4167409,3886.991,0.0,955832.591,0,0,0,88.26,0.0,0.0,0,0,0,32.39,0.0,0.0,0,0,0,14.17,0.0,0.0,23332,20,0,40.56,0.0,3266.48
2012-08-08,0.9565616,-4.7433889,3886.991,0.0,952566.111,0,0,0,88.48,0.0,0.0,0,0,0,32.18,0.0,0.0,0,0,0,14.04,0.0,0.0,23332,-4,-4,40.29,0.664,9565.616
2012-08-07,2.380272,-5.6999505,3726.495,0.0,943000.495,0,0,0,88.97,0.0,0.0,0,0,0,32.35,0.0,0.0,0,0,0,14.1,0.0,0.0,23336,14,0,39.35,0.0,23802.72
2012-08-06,0.280032,-8.0802225,3726.495,0.0,919197.775,0,0,0,88.18,0.0,0.0,0,0,0,31.38,0.0,0.0,0,0,0,13.99,0.0,0.0,23336,6,0,39.73,0.0,2800.32
2012-08-03,3.1746425,-8.3602545,3726.495,0.0,916397.455,0,0,0,87.66,0.0,0.0,0,0,0,31.28,0.0,0.0,0,0,0,13.44,0.0,0.0,23336,-15,-15,38.54,2.385,31746.425
2012-08-02,-1.004093,-11.534897,3150.78,0.0,884651.03,0,0,0,86.12,0.0,0.0,0,0,0,30.72,0.0,0.0,0,0,0,13.52,0.0,-0.0,23351,-4,0,37.9,0.0,-10040.93
2012-08-01,-0.2558223,-10.530804,3150.78,0.0,894691.96,0,0,0,87.99,0.0,0.0,0,0,0,31.36,0.0,0.0,0,0,0,14.32,0.0,0.0,23351,-34,-34,38.73,4.573,-2558.223
2012-07-31,0.257235,-10.2749817,1838.533,0.0,897250.183,0,0,0,86.18,0.0,0.0,0,0,0,31.39,0.0,-0.0,0,0,0,14.08,0.0,0.0,23385,-32,0,38.03,0.0,2572.35
2012-07-30,0.56124,-10.5322167,1838.533,0.0,894677.833,0,0,0,84.42,0.0,0.0,0,0,0,31.48,0.0,0.0,0,0,0,14.18,0.0,-0.0,23385,-58,0,37.92,0.0,5612.4
2012-07-27,3.110205,-11.0934567,1838.533,0.0,889065.433,0,0,0,82.14,0.0,0.0,0,0,0,30.89,0.0,0.0,0,0,0,13.71,0.0,0.0,23385,-49,0,36.85,0.0,31102.05
2012-07-26,1.099095,-14.2036617,1838.533,0.0,857963.383,0,0,0,82.82,0.0,0.0,0,0,0,30.77,0.0,0.0,0,0,0,13.58,0.0,0.0,23385,-39,0,36.94,0.0,10990.95
2012-07-25,1.239405,-15.3027567,1838.533,0.0,846972.433,0,0,0,82.07,0.0,0.0,0,0,0,30.79,0.0,0.0,0,0,0,13.53,0.0,0.0,23385,-58,0,35.92,0.0,12394.05
2012-07-24,-2.52558,-16.5421617,1838.533,0.0,834578.383,0,0,0,86.77,0.0,0.0,0,0,0,30.77,0.0,0.0,0,0,0,13.64,0.0,0.0,23385,-33,0,36.6,0.0,-25255.8
2012-07-23,-2.1818944,-14.0165817,1838.533,0.0,859834.183,0,0,0,84.91,0.0,0.0,0,0,0,30.17,0.0,0.0,0,-8342,-8342,13.78,996.869,-3332.629,23385,3090,3090,36.82,427.965,-18486.315
2012-07-20,-1.934852,-11.8346873,2084.407,0.0,881653.127,0,0,0,87.58,0.0,-0.0,0,0,0,31.37,0.0,-0.0,8342,-9550,-9550,13.92,1231.95,-1495.43,20295,3495,3495,38.21,461.34,-17853.09
2012-07-19,-0.1981813,-9.8998353,4385.647,0.0,901001.647,0,0,0,87.33,0.0,0.0,0,0,0,32.0,0.0,0.0,17892,-9399,-9399,14.25,1964.391,-3708.291,16800,2734,2734,38.16,500.322,1726.478
2012-07-18,5.47851495,-9.701654,-22755.95,0.0,902983.46,0,0,0,86.66,0.0,-0.0,0,0,0,32.14,0.0,-0.0,27291,-2200,0,12.64,0.0,40390.68,14066,731,731,37.13,106.3605,14394.4695
2012-07-17,0.02367735,-15.18016895,4492.4405,0.0,848198.3105,0,0,0,87.26,0.0,0.0,0,0,0,31.36,0.0,0.0,27291,-2258,-2258,12.95,261.928,-6425.958,13335,787,787,36.88,98.7685,6662.7315
2012-07-16,-0.8957553,-15.2038463,4636.597,0.0,847961.537,0,0,0,86.45,0.0,0.0,0,0,0,31.42,0.0,-0.0,29549,-3778,-3778,13.08,425.025,-6410.385,12548,1332,1332,36.82,205.128,-2547.168
2012-07-13,0.8896351,-14.308091,4894.75,0.0,856919.09,0,0,0,86.14,0.0,0.0,0,0,0,30.64,0.0,0.0,33327,-3808,-3808,13.01,458.864,3283.266,11216,1345,1345,36.55,178.885,5613.085
2012-07-12,-2.159725,-15.1977261,5150.169,0.0,848022.739,0,0,0,85.75,0.0,-0.0,0,0,0,30.53,0.0,-0.0,37135,-4114,-4114,13.22,493.68,-15222.08,9871,1490,1490,36.89,208.6,-6375.17
2012-07-11,-0.7593762,-13.0380011,6431.469,0.0,869619.989,0,0,0,86.59,0.0,-0.0,0,0,0,31.0,0.0,0.0,41249,-3148,-3148,13.49,426.554,-4932.464,8381,1097,1097,37.45,190.878,-2661.298
2012-07-10,-1.02240475,-12.2786249,5665.031,0.0,877213.751,0,0,0,88.28,0.0,0.0,0,0,0,31.28,0.0,0.0,44397,-3451,-3451,13.79,402.0415,-8423.3515,7284,1232,1232,38.17,176.176,-1800.696
2012-07-09,-0.220293,-11.25622015,5679.3985,0.0,887437.7985,0,0,0,86.47,0.0,0.0,0,0,0,31.42,0.0,-0.0,47848,-3493,-3493,13.66,384.23,94.25,6052,1256,1256,37.95,204.1,-2297.18
2012-07-06,-2.5422618,-11.03592715,6218.5485,0.0,889640.7285,0,0,0,86.73,0.0,-0.0,0,0,0,31.5,0.0,0.0,51341,-1985,-1985,13.86,226.29,-19026.65,4796,744,744,38.8,105.648,-6395.968
2012-07-05,-0.36540785,-8.49366535,7905.5865,0.0,915063.3465,0,0,0,85.79,0.0,0.0,0,0,0,32.19,0.0,-0.0,53326,-2121,-2121,14.03,305.424,-3056.564,4052,679,679,39.26,98.7945,-597.5145
2012-07-03,5.0361915,-8.1282575,5209.715,0.0,918717.425,0,0,0,84.98,0.0,0.0,0,0,0,31.71,0.0,0.0,55447,-190,0,13.28,0.0,48238.89,3373,30,30,38.82,4.665,2123.025
2012-07-02,-1.7904639,-13.164449,6378.98,0.0,868355.51,0,0,0,83.53,0.0,0.0,0,0,0,32.38,0.0,0.0,55447,-9562,-9562,13.5,1238.279,-16572.199,3343,524,524,39.53,77.29,-1332.44
2012-06-29,5.5496964,-11.3739851,-100678.731,0.0,886260.149,0,0,0,82.57,0.0,0.0,0,0,0,31.46,0.0,0.0,65009,-8289,0,12.96,0.0,52007.2,2819,1022,1022,38.35,151.256,3489.764
2012-06-28,0.17151405,-16.9236815,-61333.775,0.0,830763.185,0,0,0,81.67,0.0,-0.0,0,0,0,30.48,0.0,0.0,65009,-5590,0,12.56,0.0,2600.36,1797,1423,1423,38.05,180.0095,-885.2195
2012-06-27,5.3874629,-17.09519555,-7008.6155,0.0,829048.0445,0,0,0,82.14,0.0,0.0,0,0,0,31.05,0.0,0.0,65009,-1200,0,11.81,0.0,53957.47,374,374,374,38.44,49.181,-82.841
2012-06-26,-0.390054,-22.48265845,7417.1255,0.0,775173.4155,0,0,0,81.62,0.0,0.0,0,0,0,31.02,0.0,0.0,65009,-11,0,11.89,0.0,-3900.54,0,0,0,38.0,0.0,0.0
2012-06-25,-1.040144,-22.09260445,7417.1255,0.0,779073.9555,0,0,0,82.47,0.0,-0.0,0,0,0,30.91,0.0,-0.0,65009,-46,0,11.86,0.0,-10401.44,0,0,0,38.44,0.0,-0.0
2012-06-22,1.820252,-21.05246045,7417.1255,0.0,789475.3955,0,0,0,82.72,0.0,0.0,0,0,0,31.34,0.0,0.0,65009,-11,0,11.78,0.0,18202.52,0,0,0,39.48,0.0,0.0
2012-06-21,-0.065009,-22.87271245,7417.1255,0.0,771272.8755,0,0,0,83.63,0.0,-0.0,0,0,0,31.99,0.0,-0.0,65009,-104,0,11.75,0.0,-650.09,0,0,0,40.69,0.0,0.0
2012-06-20,3.965549,-22.80770345,7417.1255,0.0,771922.9655,0,0,0,84.03,0.0,0.0,0,0,0,32.05,0.0,0.0,65009,-182,0,11.31,0.0,39655.49,0,0,0,41.18,0.0,0.0
2012-06-19,5.20072,-26.77325245,7417.1255,0.0,732267.4755,0,0,0,83.34,0.0,0.0,0,0,0,31.8,0.0,0.0,65009,-96,0,10.35,0.0,52007.2,0,0,0,40.47,0.0,0.0
2012-06-18,0.065009,-31.97397245,7417.1255,0.0,680260.2755,0,0,0,81.57,0.0,0.0,0,0,0,31.11,0.0,0.0,65009,-263,0,10.33,0.0,650.09,0,0,0,39.85,0.0,0.0
2012-06-15,-7.996107,-32.03898145,7417.1255,0.0,679610.1855,0,0,0,81.57,0.0,0.0,0,0,0,31.4,0.0,0.0,65009,-34,0,11.34,0.0,-79961.07,0,0,0,39.67,0.0,0.0
2012-06-14,-0.910126,-24.04287445,7417.1255,0.0,759571.2555,0,0,0,81.61,0.0,0.0,0,0,0,30.32,0.0,0.0,65009,-36,0,11.72,0.0,-9101.26,0,0,0,39.09,0.0,0.0
2012-06-13,-2.145297,-23.13274845,7417.1255,0.0,768672.5155,0,0,0,82.07,0.0,-0.0,0,0,0,30.06,0.0,0.0,65009,-29,0,12.0,0.0,-21452.97,0,0,0,39.2,0.0,-0.0
2012-06-12,0.390054,-20.98745145,7417.1255,0.0,790125.4855,0,0,0,82.07,0.0,0.0,0,0,0,29.65,0.0,0.0,65009,-5,0,12.08,0.0,3900.54,0,0,0,38.94,0.0,0.0
2012-06-11,0.390054,-21.37750545,7417.1255,0.0,786224.9455,0,0,0,83.96,0.0,0.0,0,0,0,30.86,0.0,0.0,65009,-55,0,12.19,0.0,3900.54,0,0,0,40.05,0.0,0.0
2012-06-08,2.470342,-21.76755945,7417.1255,0.0,782324.4055,0,0,0,81.66,0.0,0.0,0,0,0,29.88,0.0,0.0,65009,-31,0,11.51,0.0,24703.42,0,0,0,39.62,0.0,-0.0
2012-06-07,0.065009,-24.23790145,7417.1255,0.0,757620.9855,0,0,0,82.47,0.0,0.0,0,0,0,30.45,0.0,0.0,65009,-36,0,11.75,0.0,650.09,0,0,0,40.55,0.0,0.0
2012-06-06,1.755243,-24.30291045,7417.1255,0.0,756970.8955,0,0,0,81.11,0.0,0.0,0,0,0,29.13,0.0,0.0,65009,-74,0,11.35,0.0,17552.43,0,0,0,38.73,0.0,0.0
2012-06-05,-1.365189,-26.05815345,7417.1255,0.0,739418.4655,0,0,0,80.18,0.0,0.0,0,0,0,27.36,0.0,0.0,65009,-37,0,11.4,0.0,-13651.89,0,0,0,37.61,0.0,0.0
2012-06-04,-0.6670965,-24.69296445,7417.1255,0.0,753070.3555,0,0,0,80.21,0.0,0.0,0,0,0,27.25,0.0,0.0,65009,4494,4494,11.62,550.515,-6670.965,0,0,0,38.35,0.0,0.0
2012-06-01,-2.6752978,-24.02586795,60187.9205,0.0,759741.3205,0,0,0,81.31,0.0,-0.0,0,1874,1874,28.16,281.1,1630.38,60515,9914,9914,11.8,1209.508,-28383.358,0,0,0,39.2,0.0,-0.0
2012-05-31,-2.23391455,-21.35057015,122856.0085,54289.78,786887.8385,0,0,0,82.96,0.0,0.0,-1874,2087,2087,28.97,337.0505,-1047.4705,50601,8655,8655,12.41,978.015,-21291.675,0,0,0,41.46,0.0,0.0
2012-05-30,-0.6672834,-19.1166556,164385.534,118117.02,805149.714,0,0,0,81.31,0.0,0.0,-3961,1504,1504,29.82,200.032,3265.098,41946,6049,6049,12.62,713.782,-9937.932,0,0,0,41.64,0.0,-0.0
2012-05-29,0.1511974,-18.4493722,203127.848,159796.6,818457.378,0,0,0,81.56,0.0,0.0,-5465,1348,1348,29.24,166.478,-4820.828,35897,4186,4186,12.64,535.808,6332.802,0,0,0,41.47,0.0,0.0
2012-05-25,-0.6566108,-18.6005696,218688.254,198530.82,812972.354,0,0,0,80.66,0.0,-0.0,-6813,471,471,29.14,68.295,2920.335,31711,3121,3121,12.74,383.883,-9486.443,0,0,0,41.02,0.0,0.0
2012-05-24,-0.42574605,-17.9439588,241243.672,214222.44,820560.412,0,0,0,82.27,0.0,0.0,-7284,-867,0,29.41,0.0,-1092.6,28590,1837,1837,12.92,214.0105,-3164.8605,0,0,0,40.84,0.0,0.0
2012-05-23,-0.0300576,-17.51821275,270873.2425,211381.68,826566.0325,0,0,0,79.64,0.0,0.0,-7284,-1786,0,29.02,0.0,509.88,26753,1748,1748,12.78,217.626,-810.456,0,0,0,40.03,0.0,0.0
2012-05-22,-0.8827453,-17.48815515,287020.3885,214586.64,824171.5285,0,0,0,81.36,0.0,0.0,-7284,-2499,0,29.46,0.0,801.24,25005,1231,1231,13.27,139.103,-9628.693,0,0,0,40.06,0.0,0.0
2012-05-21,-0.7157322,-16.60540985,314566.5415,209050.8,839336.0615,0,0,0,76.36,0.0,0.0,-7284,-3562,0,28.7,0.0,-8085.24,23774,4373,4373,13.21,542.252,927.918,0,0,0,38.83,0.0,0.0
2012-05-18,-0.4946244,-15.88967765,374478.6035,208249.56,839209.3835,0,518,518,76.28,116.032,-400.932,-7284,-3915,0,28.59,0.0,1019.76,19401,4692,4692,13.46,614.652,-5565.072,0,0,0,40.0,0.0,0.0
2012-05-17,0.69368045,-15.39505325,377214.0875,258580.84,834072.2475,-518,-122,0,77.9,0.0,1181.04,-7284,-3230,0,29.96,0.0,14422.32,14709,4123,4123,14.0,488.5755,-8666.5555,0,0,0,41.9,0.0,0.0
2012-05-16,0.208363,-16.0887337,416793.743,267896.3,833423.343,-518,-1310,0,79.15,0.0,523.18,-7284,-1338,0,31.15,0.0,3714.84,10586,2524,2524,14.28,283.95,-2154.39,0,0,0,40.67,0.0,0.0
2012-05-15,0.21333,-16.2970967,451293.853,268809.58,834664.453,-518,-2009,0,80.21,0.0,378.14,-7284,-493,0,31.2,0.0,2476.56,8062,1470,1470,14.23,164.64,-721.4,0,0,0,40.91,0.0,0.0
2012-05-14,0.25409785,-16.5104267,464926.833,272534.46,831660.973,-518,-2491,0,80.37,0.0,626.78,-7284,-312,-312,31.7,42.744,3219.456,6592,1265,1265,14.31,161.2875,-1305.2575,0,0,0,38.87,0.0,0.0
2012-05-11,0.0994748,-16.76452455,493468.3745,262471.58,833181.4545,-518,-3035,0,80.71,0.0,279.72,-6972,-671,-671,31.65,83.875,2306.415,5327,959,959,14.68,108.367,-1591.387,0,0,0,39.53,0.0,-0.0
2012-05-10,-0.1662143,-16.86399935,518231.0865,246606.83,829484.3165,-518,-3386,0,82.08,0.0,-98.42,-6301,54,0,32.39,0.0,-1953.31,4368,794,794,14.78,90.913,389.587,0,0,0,40.61,0.0,0.0
2012-05-09,-0.0735866,-16.69778505,543382.9795,239944.0,835757.5595,-518,-3808,0,80.53,0.0,-72.52,-6301,332,0,31.46,0.0,-819.13,3574,458,458,14.49,51.296,155.784,0,0,0,39.66,0.0,0.0
2012-05-08,0.09327035,-16.62419845,540000.9955,244978.85,830566.9255,-518,-4785,0,81.37,0.0,93.24,-6301,-2787,-2787,32.19,489.1185,1368.4715,3116,768,768,14.65,91.008,-529.008,0,0,0,40.65,0.0,-0.0
2012-05-07,0.31913675,-16.7174688,654624.932,148725.78,838124.592,-518,-5150,0,80.21,0.0,-310.8,-3514,-2657,0,30.5,0.0,3478.86,2348,2225,2225,14.68,277.0125,23.3075,0,0,0,40.67,0.0,0.0
2012-05-04,0.93564135,-17.03660555,668528.0245,158244.24,828582.8245,-518,7147,7147,82.44,1282.8865,4804.7335,-3514,3048,0,32.88,0.0,4603.34,123,90,90,15.04,9.99,-51.66,0,0,0,42.15,0.0,-0.0
2012-05-03,0.6696806,-17.9722469,37361.741,769749.96,807610.331,-7665,7202,0,84.36,0.0,4522.35,-3514,3162,0,35.04,0.0,2178.68,33,33,33,15.13,3.564,-4.224,0,0,0,43.15,0.0,0.0
2012-05-02,-0.569163,-18.6419275,66232.935,755565.79,821798.725,-7665,7091,0,82.89,0.0,-4215.75,-3514,3129,0,34.21,0.0,-1475.88,0,0,0,15.2,0.0,0.0,0,0,0,42.7,0.0,0.0
2012-05-01,0.098021,-18.0727645,55680.715,760841.9,816522.615,-7665,7273,0,83.56,0.0,2069.55,-3514,3282,0,34.25,0.0,-1089.34,0,0,0,15.43,0.0,-0.0,0,0,0,42.03,0.0,0.0
2012-04-30,2.228317,-18.1707855,26138.195,775613.16,801751.355,-7665,7472,0,85.4,0.0,20772.15,-3514,3410,0,34.44,0.0,1511.02,0,0,0,15.5,0.0,-0.0,0,0,0,42.51,0.0,-0.0
2012-04-27,0.250005,-20.3991025,14271.235,781546.64,795817.875,-7665,7585,0,86.44,0.0,5135.55,-3514,3474,0,33.86,0.0,-2635.5,0,0,0,15.49,0.0,0.0,0,0,0,42.2,0.0,0.0
2012-04-26,-0.056287,-20.6491075,2481.975,787441.27,789923.245,-7665,7658,0,87.75,0.0,2529.45,-3514,3511,0,32.68,0.0,-3092.32,0,0,0,15.77,0.0,-0.0,0,0,0,41.12,0.0,0.0
2012-04-25,4.4636012,-20.5928205,-935.425,789149.97,788214.545,-7665,-12940,-12940,87.95,2465.07,45468.83,-3514,-3514,-3514,32.73,481.418,-832.818,0,0,0,16.26,0.0,0.0,0,0,0,40.3,0.0,0.0
2012-04-24,1.3178064,-25.0564217,327224.783,0.0,749435.783,5275,20602,20602,80.37,5006.286,13178.064,0,2111,0,32.07,0.0,0.0,0,0,0,15.93,0.0,0.0,0,0,0,40.38,0.0,-0.0
2012-04-23,0.275886,-26.3742281,-510900.271,1249457.04,738556.769,-15327,21237,0,81.52,0.0,2758.86,0,2296,0,31.57,0.0,0.0,0,0,0,15.98,0.0,-0.0,0,0,0,41.36,0.0,-0.0
2012-04-20,3.172689,-26.6501141,-601636.111,1294824.96,693188.849,-15327,21742,0,84.48,0.0,31726.89,0,2371,0,32.58,0.0,0.0,0,0,0,16.63,0.0,0.0,0,0,0,42.17,0.0,0.0
2012-04-19,4.582773,-29.8228031,-640566.691,1314290.25,673723.559,-15327,22134,0,85.75,0.0,45827.73,0,2593,0,32.51,0.0,-0.0,0,0,0,16.75,0.0,0.0,0,0,0,42.41,0.0,0.0
2012-04-18,0.291213,-34.4055761,-699422.371,1343718.09,644295.719,-15327,21506,0,87.67,0.0,2912.13,0,2384,0,33.12,0.0,0.0,0,0,0,16.75,0.0,-0.0,0,0,0,42.29,0.0,0.0
2012-04-17,-6.4431196,-34.6967891,-547378.531,1267696.17,720317.639,-15327,21747,0,82.71,0.0,-64679.94,0,2473,0,33.05,0.0,0.0,0,0,0,16.72,0.0,0.0,0,-944,-944,42.4,138.296,248.744
2012-04-16,5.463466,-28.2536695,-723369.595,1335748.05,652017.015,-15327,22327,0,87.15,0.0,54870.66,0,2913,0,32.82,0.0,0.0,0,0,0,16.27,0.0,0.0,944,-800,0,42.59,0.0,-236.0
2012-04-13,3.725301,-33.7171355,-784984.135,1366555.32,621445.745,-15327,22364,0,89.16,0.0,38470.77,0,3035,0,33.03,0.0,-0.0,0,0,0,16.18,0.0,0.0,944,-559,0,43.21,0.0,-1217.76
2012-04-12,0.851087,-37.4424365,-788969.155,1368547.83,620670.995,-15327,22540,0,89.29,0.0,7510.23,0,3262,0,32.02,0.0,0.0,0,0,0,16.28,0.0,-0.0,944,-410,0,42.62,0.0,1000.64
2012-04-11,0.506512,-38.2935235,-838015.555,1393071.03,595147.155,-15327,22602,0,90.89,0.0,4904.64,0,3453,0,31.77,0.0,0.0,0,0,0,16.31,0.0,0.0,944,-197,0,42.97,0.0,160.48
2012-04-10,1.583297,-38.8000355,-854262.175,1401194.34,586863.365,-15327,22264,0,91.42,0.0,17012.97,0,3316,0,32.57,0.0,0.0,0,0,0,16.17,0.0,-0.0,944,-52,0,43.5,0.0,-1180.0
2012-04-09,-0.6739957,-40.3833325,-793873.795,1371000.15,618237.555,-15327,22095,0,89.45,0.0,-5517.72,0,3240,0,32.4,0.0,-0.0,0,0,0,16.43,0.0,-0.0,944,-87,-87,44.13,14.877,-1222.237
2012-04-05,-1.9553575,-39.7093368,-801376.708,1372839.39,617620.552,-15327,22013,0,89.57,0.0,-20538.18,0,3225,0,32.4,0.0,0.0,0,0,0,17.15,0.0,-0.0,1031,1031,1031,43.66,159.805,984.605
2012-04-04,1.088217,-37.7539793,-744554.923,1367015.13,622460.207,-15327,22014,0,89.19,0.0,10882.17,0,3339,0,31.12,0.0,0.0,0,0,0,18.07,0.0,-0.0,0,1101,0,44.34,0.0,-0.0
2012-04-03,-2.329704,-38.8421963,-757429.603,1373452.47,616022.867,-15327,21530,0,89.61,0.0,-23297.04,0,3073,0,31.41,0.0,0.0,0,0,0,18.66,0.0,-0.0,0,1058,0,44.74,0.0,0.0
2012-04-02,-4.184271,-36.5124923,-646155.583,1317815.46,671659.877,-15327,21386,0,85.98,0.0,-41842.71,0,2933,0,30.85,0.0,0.0,0,0,0,18.31,0.0,0.0,0,1079,0,44.51,0.0,0.0
2012-03-30,2.253069,-32.3282213,-676503.043,1332989.19,656486.147,-15327,21487,0,86.97,0.0,22530.69,0,3069,0,30.22,0.0,0.0,0,0,0,18.64,0.0,0.0,0,1229,0,44.76,0.0,0.0
2012-03-29,1.701297,-34.5812903,-693975.823,1341725.58,647749.757,-15327,21584,0,87.54,0.0,17012.97,0,3183,0,29.39,0.0,0.0,0,0,0,18.0,0.0,0.0,0,1430,0,44.1,0.0,0.0
2012-03-28,-0.7177308,-36.2825873,-718499.023,1353987.18,635488.157,-15327,21360,0,88.34,0.0,-6897.15,0,3005,0,29.73,0.0,0.0,0,-1762,-1762,18.59,227.298,-280.158,0,1484,0,45.42,0.0,-0.0
2012-03-27,-1.717517,-35.5648565,-697689.345,1327318.2,662437.295,-15327,21034,0,86.6,0.0,-16399.89,0,2791,0,29.37,0.0,0.0,1762,-1500,0,19.13,0.0,-775.28,0,1485,0,45.05,0.0,0.0
2012-03-26,-2.364582,-33.8473395,-669487.665,1313217.36,677313.415,-15327,20866,0,85.68,0.0,-23910.12,0,2730,0,28.75,0.0,0.0,1762,-1087,0,19.21,0.0,264.3,0,1550,0,44.87,0.0,0.0
2012-03-23,0.616411,-31.4827575,-672553.065,1314750.06,675516.415,-15327,20616,0,85.78,0.0,7203.69,0,2762,0,28.25,0.0,0.0,1762,-624,0,19.53,0.0,-1039.58,0,1760,0,43.57,0.0,0.0
