,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2010-11-18,-2.5742569,-5.5557633,957061.487,944442.367,-6570,-95.0,-95,35.64,11.9225,-6672.4725,-7234,181.0,181,43.6,26.1545,-8321.8445,-2083,156.0,156,6.43,16.224,-356.754,-1719,-62.0,-62,20.79,7.75,-1159.93,-13258,-227.0,-227,22.74,28.148,-9231.568
2010-11-17,0.15107295,-2.9815064,968679.656,970184.936,-6475,-118.0,-118,35.0,17.995,-1123.465,-7415,96.0,96,43.03,15.264,1101.786,-2239,128.0,128,6.24,13.952,-154.692,-1657,-225.0,-225,20.95,26.775,571.175,-13031,-539.0,-539,22.51,67.6445,1115.9255
2010-11-16,1.78952805,-3.13257935,958236.2665,968674.2065,-6357,87.0,87,35.81,12.3975,7395.6525,-7511,150.0,150,43.67,19.575,5867.505,-2367,-61.0,-61,6.31,6.3745,300.7255,-1432,-337.0,-337,20.75,42.9675,-72.4575,-12492,-230.0,-230,22.57,28.865,4403.855
2010-11-15,0.46719305,-4.9221074,942488.896,950778.926,-6444,134.0,134,36.54,27.068,979.852,-7661,2.0,2,44.07,0.383,1072.017,-2306,-25.0,-25,6.37,2.6875,-24.2475,-1095,-173.0,-173,21.18,19.895,188.745,-12262,-452.0,-452,23.18,55.596,2455.564
2010-11-12,1.10901635,-5.38930045,936260.1455,946106.9955,-6578,357.0,357,35.9,59.262,-4264.092,-7663,285.0,285,45.14,37.05,9493.57,-2281,-5.0,-5,6.36,0.5225,45.2475,-922,-413.0,-413,20.93,49.3535,2.8865,-11810,-703.0,-703,23.4,98.0685,5812.5515
2010-11-11,-0.03509305,-6.4983168,945855.432,935016.832,-6935,284.0,284,34.8,39.334,-3168.144,-7948,446.0,446,45.0,61.325,1640.575,-2276,-12.0,-12,6.38,1.308,112.492,-509,-405.0,-405,21.17,50.22,-60.78,-11107,-649.0,-649,23.33,85.3435,1124.9265
2010-11-10,-0.65549565,-6.46322375,940651.1825,935367.7625,-7219,54.0,54,35.46,7.938,1581.322,-8394,250.0,250,45.23,37.125,-2407.445,-2264,6.0,6,6.42,0.666,21.794,-104,-104.0,-104,21.32,13.78,-28.34,-10458,-955.0,-955,23.2,122.7175,-5722.2875
2010-11-09,1.1769188,-5.8077281,926765.439,941922.719,-7273,27.0,27,36.18,3.429,5087.671,-8644,702.0,702,45.86,85.293,2874.307,-2270,-225.0,-225,6.53,23.4,212.6,0,0.0,0,21.67,0.0,0.0,-9503,-1460.0,-1460,23.53,177.39,3594.61
2010-11-08,0.17365505,-6.9846469,930847.921,930153.531,-7300,35.0,35,36.15,4.4625,1463.5875,-9346,760.0,760,45.31,91.2,-2154.92,-2045,-36.0,-36,6.47,3.762,95.968,0,0.0,0,21.49,0.0,0.0,-8043,-1413.0,-1413,23.74,190.755,2331.915
2010-11-05,-0.37787835,-7.15830195,932497.3505,928416.9805,-7335,-191.0,-191,35.97,25.1165,-2889.5865,-10106,1609.0,1609,45.43,220.433,1561.947,-2009,-504.0,-504,6.54,53.172,142.478,0,0.0,0,21.34,0.0,0.0,-6630,-1972.0,-1972,23.53,253.402,-2593.622
2010-11-04,-1.9400945,-6.7804236,942281.704,932195.764,-7144,-319.0,-319,35.5,43.384,-6205.694,-11715,1651.0,1651,45.06,216.281,-9964.851,-1505,-242.0,-242,6.6,26.015,-308.185,0,0.0,0,20.49,0.0,0.0,-4658,-2390.0,-2390,23.18,292.775,-2922.215
2010-11-03,-0.8719958,-4.8403291,954460.089,951596.709,-6825,-538.0,-538,35.18,64.829,-341.519,-13366,1907.0,1907,44.48,233.6075,-7469.6375,-1263,-421.0,-421,6.45,43.5735,-73.0435,0,0.0,0,21.04,0.0,0.0,-2268,-2268.0,-2268,22.53,314.118,-835.758
2010-11-02,-1.39335965,-3.9683333,965893.397,960316.667,-6287,-1167.0,-1167,34.98,159.879,-1840.439,-15273,1247.0,1247,43.86,155.2515,-11968.5415,-842,-842.0,-842,6.39,90.936,-124.616,0,0.0,0,20.79,0.0,0.0,0,0.0,0,22.14,0.0,0.0
2010-11-01,-0.744171,-2.57497365,977903.0635,974250.2635,-5120,-1436.0,-1436,34.94,171.602,285.438,-16520,958.0,958,43.17,130.288,-7727.148,0,0.0,0,6.33,0.0,0.0,0,0.0,0,20.47,0.0,0.0,0,0.0,0,22.2,0.0,0.0
2010-10-29,1.06128945,-1.83080265,973578.4135,981691.9735,-3684,-1996.0,-1996,34.82,290.418,-47.938,-17478,1495.0,1495,43.46,224.9975,10660.8325,0,0.0,0,6.34,0.0,-0.0,0,0.0,0,20.19,0.0,0.0,0,0.0,0,21.91,0.0,0.0
2010-10-28,0.6959756,-2.8920921,963514.859,971079.079,-1688,-1688.0,-1688,35.13,218.596,135.884,-18973,1396.0,1396,43.99,182.178,6823.872,0,0.0,0,6.4,0.0,0.0,0,0.0,0,20.4,0.0,0.0,0,0.0,0,22.03,0.0,0.0
2010-10-27,0.06097435,-3.5880677,964730.393,964119.323,0,0.0,0,34.48,0.0,0.0,-20369,-7.0,-7,43.95,0.9065,609.7435,0,0.0,0,6.29,0.0,-0.0,0,0.0,0,20.12,0.0,0.0,0,0.0,0,22.44,0.0,-0.0
2010-10-26,0.22585625,-3.64904205,966971.1195,963509.5795,0,0.0,0,34.63,0.0,0.0,-20362,119.0,119,43.84,14.5775,2258.5625,0,0.0,0,6.31,0.0,0.0,0,0.0,0,20.15,0.0,0.0,0,0.0,0,22.56,0.0,0.0
2010-10-25,-0.4085077,-3.8748983,960431.777,961251.017,0,0.0,0,35.03,0.0,0.0,-20481,-98.0,-98,44.16,12.397,-4085.077,0,0.0,0,6.5,0.0,0.0,0,0.0,0,20.4,0.0,0.0,0,0.0,0,22.93,0.0,0.0
2010-10-22,0.61078785,-3.4663906,960648.004,965336.094,0,0.0,0,34.74,0.0,0.0,-20383,-31.0,-31,44.15,4.8515,6107.8785,0,0.0,0,6.49,0.0,0.0,0,0.0,0,20.2,0.0,0.0,0,0.0,0,22.78,0.0,0.0
2010-10-21,0.28084425,-4.07717845,951087.4155,959228.2155,0,0.0,0,34.79,0.0,0.0,-20352,99.0,99,44.62,15.0975,2808.4425,0,0.0,0,6.48,0.0,0.0,0,0.0,0,20.11,0.0,0.0,0,0.0,0,22.73,0.0,0.0
2010-10-20,-0.3202186,-4.3580227,960918.993,956419.773,0,0.0,0,34.14,0.0,0.0,-20451,-502.0,-502,44.14,99.396,-3202.186,0,0.0,0,6.36,0.0,0.0,0,0.0,0,19.82,0.0,0.0,0,0.0,0,22.44,0.0,0.0
2010-10-19,2.48288615,-4.0378041,976977.589,959621.959,0,0.0,0,34.13,0.0,-0.0,-19949,251.0,251,43.34,33.5085,24828.8615,0,0.0,0,6.3,0.0,-0.0,0,0.0,0,19.73,0.0,-0.0,0,0.0,0,22.02,0.0,0.0
2010-10-18,-1.008852,-6.52069025,933379.0975,934793.0975,0,0.0,0,34.49,0.0,0.0,-20200,835.0,835,45.5,143.62,-10088.52,0,0.0,0,6.38,0.0,0.0,0,0.0,0,20.08,0.0,0.0,0,0.0,0,21.94,0.0,0.0
2010-10-15,-3.7369685,-5.51183825,966758.0175,944881.6175,0,0.0,0,34.6,0.0,0.0,-21035,163.0,163,43.92,18.745,-37369.685,0,0.0,0,6.42,0.0,0.0,0,0.0,0,20.46,0.0,0.0,0,0.0,0,21.85,0.0,0.0
2010-10-14,-0.66146595,-1.77486975,984159.1225,982251.3025,0,0.0,0,34.28,0.0,-0.0,-21198,129.0,129,43.1,14.8995,-6614.6595,0,0.0,0,6.42,0.0,0.0,0,0.0,0,19.91,0.0,0.0,0,0.0,0,22.2,0.0,-0.0
2010-10-13,-0.50672675,-1.1134038,988652.692,988865.962,0,0.0,0,33.95,0.0,0.0,-21327,415.0,415,42.89,62.4575,-5067.2675,0,0.0,0,6.39,0.0,0.0,0,0.0,0,19.6,0.0,0.0,0,0.0,0,21.37,0.0,0.0
2010-10-12,-1.8355236,-0.60667705,1003717.1295,993933.2295,0,-22969.0,-22969,33.61,2779.249,-5994.909,-21742,-21742.0,-21742,42.2,2576.427,-12360.327,0,0.0,0,6.19,0.0,0.0,0,0.0,0,19.79,0.0,-0.0,0,0.0,0,21.25,0.0,-0.0
2010-10-11,-0.114845,1.22884655,237084.7155,1012288.4655,22969,0.0,0,33.77,0.0,-1148.45,0,0.0,0,42.11,0.0,0.0,0,0.0,0,6.3,0.0,0.0,0,0.0,0,19.86,0.0,-0.0,0,0.0,0,21.35,0.0,-0.0
2010-10-08,1.37814,1.34369155,237084.7155,1013436.9155,22969,0.0,0,33.21,0.0,13781.4,0,0.0,0,41.67,0.0,0.0,0,0.0,0,6.23,0.0,0.0,0,0.0,0,19.36,0.0,0.0,0,0.0,0,21.21,0.0,0.0
2010-10-07,1.217357,-0.03444845,237084.7155,999655.5155,22969,0.0,0,32.93,0.0,12173.57,0,0.0,0,41.48,0.0,0.0,0,0.0,0,6.26,0.0,0.0,0,0.0,0,19.79,0.0,0.0,0,0.0,0,20.39,0.0,0.0
2010-10-06,-0.849853,-1.25180545,237084.7155,987481.9455,22969,0.0,0,33.02,0.0,-8498.53,0,0.0,0,41.37,0.0,0.0,0,0.0,0,6.2,0.0,0.0,0,0.0,0,19.29,0.0,0.0,0,0.0,0,19.28,0.0,0.0
2010-10-05,1.033605,-0.40195245,237084.7155,995980.4755,22969,0.0,0,32.95,0.0,10336.05,0,0.0,0,40.29,0.0,0.0,0,0.0,0,6.08,0.0,0.0,0,0.0,0,18.98,0.0,0.0,0,0.0,0,18.49,0.0,0.0
2010-10-04,-2.618466,-1.43555745,237084.7155,985644.4255,22969,0.0,0,33.56,0.0,-26184.66,0,0.0,0,40.23,0.0,-0.0,0,0.0,0,5.99,0.0,-0.0,0,0.0,0,19.22,0.0,-0.0,0,0.0,0,18.66,0.0,-0.0
2010-10-01,0.826884,1.18290855,237084.7155,1011829.0855,22969,0.0,0,33.69,0.0,8268.84,0,0.0,0,40.88,0.0,0.0,0,0.0,0,6.05,0.0,0.0,0,0.0,0,19.18,0.0,0.0,0,0.0,0,18.78,0.0,0.0
2010-09-30,1.814551,0.35602455,237084.7155,1003560.2455,22969,0.0,0,32.77,0.0,18145.51,0,0.0,0,41.29,0.0,0.0,0,0.0,0,6.06,0.0,0.0,0,0.0,0,19.39,0.0,0.0,0,0.0,0,19.01,0.0,0.0
2010-09-29,0.551256,-1.45852645,237084.7155,985414.7355,22969,0.0,0,32.1,0.0,5512.56,0,0.0,0,41.03,0.0,0.0,0,0.0,0,6.07,0.0,-0.0,0,0.0,0,18.68,0.0,0.0,0,0.0,0,18.6,0.0,0.0
2010-09-28,0.780946,-2.00978245,237084.7155,979902.1755,22969,0.0,0,31.96,0.0,7809.46,0,0.0,0,41.68,0.0,0.0,0,0.0,0,6.06,0.0,0.0,0,0.0,0,18.92,0.0,0.0,0,0.0,0,18.45,0.0,0.0
2010-09-27,-0.206721,-2.79072845,237084.7155,972092.7155,22969,0.0,0,32.07,0.0,-2067.21,0,0.0,0,42.0,0.0,0.0,0,0.0,0,6.07,0.0,-0.0,0,0.0,0,18.9,0.0,-0.0,0,0.0,0,19.32,0.0,-0.0
2010-09-24,3.514257,-2.58400745,237084.7155,974159.9255,22969,0.0,0,30.97,0.0,35142.57,0,0.0,0,41.73,0.0,0.0,0,0.0,0,6.08,0.0,0.0,0,0.0,0,18.93,0.0,0.0,0,0.0,0,18.37,0.0,0.0
2010-09-23,-0.45938,-6.09826445,237084.7155,939017.3555,22969,0.0,0,30.49,0.0,-4593.8,0,0.0,0,40.9,0.0,0.0,0,0.0,0,5.93,0.0,-0.0,0,0.0,0,19.14,0.0,-0.0,0,0.0,0,18.35,0.0,-0.0
2010-09-22,-0.895791,-5.63888445,237084.7155,943611.1555,22969,0.0,0,30.98,0.0,-8957.91,0,0.0,0,40.39,0.0,0.0,0,0.0,0,6.11,0.0,0.0,0,0.0,0,19.87,0.0,-0.0,0,0.0,0,18.98,0.0,-0.0
2010-09-21,0.275628,-4.74309345,237084.7155,952569.0655,22969,0.0,0,30.98,0.0,2756.28,0,0.0,0,40.55,0.0,0.0,0,0.0,0,6.06,0.0,0.0,0,0.0,0,20.4,0.0,0.0,0,0.0,0,19.23,0.0,-0.0
2010-09-20,1.102512,-5.01872145,237084.7155,949812.7855,22969,0.0,0,30.78,0.0,11025.12,0,0.0,0,39.44,0.0,0.0,0,0.0,0,5.8,0.0,0.0,0,0.0,0,19.57,0.0,0.0,0,0.0,0,18.76,0.0,0.0
2010-09-17,1.171419,-6.12123345,237084.7155,938787.6655,22969,0.0,0,30.32,0.0,11714.19,0,0.0,0,39.67,0.0,0.0,0,0.0,0,5.73,0.0,0.0,0,0.0,0,19.62,0.0,0.0,0,0.0,0,18.9,0.0,0.0
2010-09-16,1.447047,-7.29265245,237084.7155,927073.4755,22969,0.0,0,29.34,0.0,14470.47,0,0.0,0,38.61,0.0,0.0,0,0.0,0,5.74,0.0,-0.0,0,0.0,0,19.45,0.0,-0.0,0,0.0,0,18.79,0.0,0.0
2010-09-15,0.551256,-8.73969945,237084.7155,912603.0055,22969,0.0,0,29.15,0.0,5512.56,0,0.0,0,38.31,0.0,0.0,0,0.0,0,5.69,0.0,0.0,0,0.0,0,19.32,0.0,0.0,0,0.0,0,17.52,0.0,0.0
2010-09-14,0.091876,-9.29095545,237084.7155,907090.4455,22969,0.0,0,29.02,0.0,918.76,0,0.0,0,38.03,0.0,0.0,0,0.0,0,5.67,0.0,0.0,0,0.0,0,19.45,0.0,-0.0,0,0.0,0,17.67,0.0,-0.0
2010-09-13,0.505318,-9.38283145,237084.7155,906171.6855,22969,0.0,0,29.23,0.0,5053.18,0,0.0,0,37.97,0.0,0.0,0,0.0,0,5.75,0.0,0.0,0,0.0,0,19.08,0.0,0.0,0,0.0,0,17.3,0.0,0.0
2010-09-10,-0.045938,-9.88814945,237084.7155,901118.5055,22969,0.0,0,28.95,0.0,-459.38,0,0.0,0,37.6,0.0,0.0,0,0.0,0,5.51,0.0,0.0,0,0.0,0,18.97,0.0,0.0,0,0.0,0,16.87,0.0,0.0
2010-09-09,0.20847475,-9.84221145,237084.7155,901577.8855,22969,-61.0,-61,29.25,7.4725,2084.7475,0,0.0,0,37.86,0.0,0.0,0,0.0,0,5.57,0.0,0.0,0,0.0,0,19.5,0.0,0.0,0,0.0,0,17.15,0.0,0.0
2010-09-08,-0.3479172,-10.0506862,235307.938,899493.138,23030,-514.0,-514,29.08,70.932,-3479.172,0,0.0,0,37.11,0.0,0.0,0,0.0,0,5.46,0.0,0.0,0,0.0,0,19.2,0.0,0.0,0,0.0,0,16.7,0.0,0.0
2010-09-07,-2.1276717,-9.702769,220431.75,902972.31,23544,2688.0,2688,29.69,336.0,-20153.76,0,0.0,0,36.66,0.0,0.0,0,0.0,0,5.5,0.0,-0.0,0,0.0,0,19.62,0.0,-0.0,0,-3582.0,-3582,17.29,478.197,-1122.957
2010-09-03,1.5052557,-7.5750973,239119.887,924249.027,20856,4650.0,4650,29.49,674.25,11371.59,0,0.0,0,36.44,0.0,0.0,0,0.0,0,5.63,0.0,0.0,0,0.0,0,19.34,0.0,0.0,3582,-6629.0,-6629,16.92,841.883,3680.967
2010-09-02,1.5083639,-9.080353,265601.84,909196.47,16206,2849.0,2849,28.47,430.199,13966.501,0,0.0,0,35.89,0.0,0.0,0,0.0,0,5.53,0.0,0.0,0,0.0,0,18.62,0.0,0.0,10211,-3088.0,-3088,16.36,452.392,1117.138
2010-09-01,3.24389025,-10.5887169,297075.781,894112.831,13357,467.0,467,27.45,66.5475,17340.5325,0,0.0,0,35.35,0.0,0.0,0,0.0,0,5.3,0.0,0.0,0,0.0,0,18.16,0.0,0.0,13299,-1140.0,-1140,15.66,138.51,15098.37
2010-08-31,-1.2775036,-13.83260715,292247.5885,861673.9285,12890,264.0,264,27.57,33.0,-9155.86,0,0.0,0,34.55,0.0,0.0,0,0.0,0,5.07,0.0,0.0,0,0.0,0,17.75,0.0,0.0,14439,-816.0,-816,15.54,104.856,-3619.176
2010-08-30,-1.2529402,-12.55510355,286983.2845,874448.9645,12626,315.0,315,27.77,47.565,-3522.995,0,0.0,0,34.39,0.0,0.0,0,0.0,0,5.18,0.0,-0.0,0,0.0,0,18.33,0.0,-0.0,15255,74.0,74,16.14,9.657,-9006.407
2010-08-27,1.2343554,-11.30216335,296982.4165,886978.3665,12311,95.0,95,27.69,12.54,5510.31,0,0.0,0,34.54,0.0,0.0,0,0.0,0,5.23,0.0,0.0,0,0.0,0,18.17,0.0,0.0,15181,-39.0,-39,15.92,5.226,6833.244
2010-08-26,0.05982585,-12.53651875,299009.8525,874634.8125,12216,227.0,227,27.88,35.7525,-2277.7625,0,0.0,0,35.06,0.0,0.0,0,0.0,0,5.21,0.0,-0.0,0,0.0,0,18.2,0.0,0.0,15220,62.0,62,15.67,8.339,2876.021
2010-08-25,0.8695342,-12.5963446,306354.244,874036.554,11989,-297.0,-297,27.14,38.313,3852.717,0,0.0,0,34.01,0.0,0.0,0,0.0,0,5.09,0.0,0.0,0,0.0,0,17.82,0.0,0.0,15158,230.0,230,15.14,28.635,4842.625
2010-08-24,-0.7876555,-13.4658788,301842.812,865341.212,12286,-362.0,-362,27.52,51.947,-7582.827,0,0.0,0,34.67,0.0,-0.0,0,0.0,0,5.29,0.0,-0.0,0,0.0,0,18.0,0.0,-0.0,14928,64.0,64,15.04,8.608,-293.728
2010-08-23,-1.4611768,-12.6782233,292903.687,873217.767,12648,32.0,32,28.74,4.272,-7598.832,0,0.0,0,35.97,0.0,0.0,0,0.0,0,5.51,0.0,0.0,0,0.0,0,18.38,0.0,0.0,14864,144.0,144,15.79,16.776,-7012.936
2010-08-20,0.3509794,-11.2170465,296118.175,887829.535,12616,-160.0,-160,28.26,24.32,183.2,0,0.0,0,35.63,0.0,0.0,0,0.0,0,5.54,0.0,-0.0,0,0.0,0,18.68,0.0,-0.0,14720,-362.0,-362,15.45,44.526,3326.594
2010-08-19,-1.7305126,-11.5680259,286072.521,884319.741,12776,408.0,408,29.25,52.836,-11473.716,0,0.0,0,36.12,0.0,-0.0,0,0.0,0,5.85,0.0,-0.0,0,0.0,0,19.49,0.0,-0.0,15082,-401.0,-401,15.75,52.13,-5831.41
2010-08-18,0.44547985,-9.8375133,291795.737,901624.867,12368,675.0,675,29.33,104.9625,1840.1675,0,0.0,0,36.05,0.0,0.0,0,0.0,0,5.91,0.0,0.0,0,0.0,0,18.94,0.0,0.0,15483,227.0,227,15.64,31.099,2614.631
2010-08-17,3.1435175,-10.28299315,315279.8285,897170.0685,11693,142.0,142,28.75,19.028,24544.352,0,0.0,0,35.73,0.0,0.0,0,0.0,0,5.9,0.0,0.0,0,0.0,0,18.72,0.0,0.0,15256,-234.0,-234,15.48,28.197,6890.823
2010-08-16,-0.2091973,-13.42651065,315787.2335,865734.8935,11551,166.0,166,27.11,21.165,-2176.015,0,0.0,0,35.37,0.0,0.0,0,0.0,0,5.47,0.0,0.0,0,0.0,0,17.98,0.0,0.0,15490,-284.0,-284,15.11,33.938,84.042
2010-08-13,-0.25945605,-13.21731335,316051.3565,867826.8665,11385,-17.0,-17,27.39,2.0145,-2053.6945,0,0.0,0,35.95,0.0,-0.0,0,0.0,0,5.5,0.0,0.0,0,0.0,0,18.22,0.0,-0.0,15774,-454.0,-454,15.24,54.026,-540.866
2010-08-12,-1.45472805,-12.9578573,308722.807,870421.427,11402,314.0,314,27.65,45.844,-7734.244,0,0.0,0,35.24,0.0,0.0,0,0.0,0,5.52,0.0,0.0,0,-1359.0,-1359,18.35,209.286,-535.446,16228,-229.0,-229,15.3,30.8005,-6277.5905
2010-08-11,-2.9594681,-11.50312925,289249.4875,884968.7075,11088,747.0,747,28.86,95.2425,-13396.1625,0,0.0,0,36.49,0.0,-0.0,0,0.0,0,5.89,0.0,-0.0,1359,-2157.0,-2157,19.35,330.021,-2874.741,16457,485.0,485,16.0,56.9875,-13323.7775
2010-08-10,-1.31353555,-8.54366115,277312.2085,914563.3885,10341,1039.0,1039,29.44,155.85,-3483.79,0,0.0,0,37.12,0.0,-0.0,0,0.0,0,6.12,0.0,0.0,3516,-2082.0,-2082,20.06,356.022,-2516.082,15972,747.0,747,16.74,82.5435,-7135.4835
2010-08-09,0.769841,-7.2301256,279234.644,927698.744,9302,1167.0,1167,28.92,156.378,9761.072,0,0.0,0,37.35,0.0,0.0,0,0.0,0,6.28,0.0,0.0,5598,-1992.0,-1992,21.19,418.32,-3291.48,15225,568.0,568,16.96,67.592,1228.818
2010-08-06,1.04632935,-7.9999666,281049.374,920000.334,8135,1077.0,1077,28.18,143.7795,2354.2305,0,0.0,0,37.11,0.0,0.0,0,0.0,0,6.19,0.0,0.0,7590,-1132.0,-1132,19.26,153.952,10386.128,14657,-205.0,-205,16.72,25.215,-2277.065
2010-08-05,0.80046175,-9.04629595,286492.2605,909537.0405,7058,1044.0,1044,28.03,135.72,1335.58,0,0.0,0,37.39,0.0,0.0,0,0.0,0,6.26,0.0,0.0,8722,-877.0,-877,19.49,120.5875,4120.5125,14862,-430.0,-430,16.62,49.235,2548.525
2010-08-04,0.68251655,-9.8467577,291821.793,901532.423,6014,995.0,995,27.86,145.7675,2540.6325,0,0.0,0,37.55,0.0,0.0,0,0.0,0,6.34,0.0,0.0,9599,-1039.0,-1039,18.7,138.187,3880.523,15292,-876.0,-876,16.83,107.31,404.01
2010-08-03,-1.12466735,-10.52927425,285761.3775,894707.2575,5019,1071.0,1071,28.61,148.3335,-4842.0435,0,0.0,0,37.29,0.0,0.0,0,0.0,0,6.27,0.0,0.0,10638,-504.0,-504,18.77,70.056,-3225.636,16168,-628.0,-628,16.91,75.674,-3178.994
2010-08-02,1.23584545,-9.4046069,296617.191,905953.931,3948,1094.0,1094,28.35,137.297,2916.943,0,0.0,0,37.21,0.0,0.0,0,0.0,0,6.17,0.0,0.0,11142,-639.0,-639,18.92,95.211,6508.539,16796,-1225.0,-1225,17.13,158.6375,2932.9725
2010-07-30,-0.63940015,-10.64045235,294949.1065,893595.4765,2854,1298.0,1298,27.78,218.713,-366.333,0,0.0,0,36.56,0.0,0.0,0,0.0,0,5.93,0.0,0.0,11781,-413.0,-413,17.98,60.5045,640.2655,18021,-1564.0,-1564,16.8,204.884,-6667.934
2010-07-29,-0.17917085,-10.0010522,297790.708,899989.478,1556,1127.0,1127,28.97,142.5655,-1336.9755,0,0.0,0,37.24,0.0,-0.0,0,0.0,0,6.23,0.0,0.0,12194,-595.0,-595,18.26,83.895,1950.445,19585,-1666.0,-1666,17.35,221.578,-2405.178
2010-07-28,-1.6631974,-9.82188135,291118.1365,901781.1865,429,429.0,429,28.79,62.634,-66.924,0,0.0,0,37.67,0.0,-0.0,0,0.0,0,6.1,0.0,0.0,12789,-5.0,-5,18.68,0.69,-7162.53,21251,-336.0,-336,17.66,42.0,-9402.52
2010-07-27,0.6410535,-8.15868395,297547.2105,918413.1605,0,0.0,0,29.73,0.0,0.0,0,0.0,0,37.27,0.0,0.0,0,0.0,0,6.13,0.0,0.0,12794,195.0,195,18.94,27.495,-2346.015,21587,362.0,362,17.4,50.68,8756.55
2010-07-26,1.336229,-8.79973745,307617.4855,912002.6255,0,0.0,0,29.22,0.0,0.0,0,0.0,0,37.14,0.0,0.0,0,0.0,0,5.79,0.0,0.0,12599,261.0,261,18.36,40.977,6628.663,21225,434.0,434,16.95,62.713,6733.627
2010-07-23,1.6914204,-10.13596645,319869.4355,898640.3355,0,0.0,0,28.56,0.0,0.0,0,0.0,0,36.73,0.0,0.0,0,0.0,0,5.7,0.0,0.0,12338,208.0,208,17.41,30.68,9136.88,20791,1136.0,1136,16.54,168.696,7777.324
2010-07-22,3.4628164,-11.82738685,342479.5315,881726.1315,0,0.0,0,27.95,0.0,0.0,0,0.0,0,36.81,0.0,0.0,0,0.0,0,5.61,0.0,0.0,12130,-208.0,-208,16.77,28.08,14236.82,19655,128.0,128,15.8,16.576,20391.344
2010-07-21,-0.387097,-15.29020325,341058.4275,847097.9675,0,0.0,0,27.68,0.0,0.0,0,0.0,0,37.87,0.0,0.0,0,0.0,0,5.62,0.0,0.0,12338,198.0,198,16.38,29.403,2042.317,19527,173.0,173,16.01,25.777,-5913.287
2010-07-20,0.784736,-14.90310625,347126.5775,850968.9375,0,0.0,0,27.03,0.0,0.0,0,0.0,0,34.7,0.0,0.0,0,0.0,0,5.49,0.0,0.0,12140,249.0,249,15.42,31.7475,6952.7925,19354,-245.0,-245,15.61,29.0325,894.5675
2010-07-19,-0.2531681,-15.68784225,347202.4875,843121.5775,0,0.0,0,27.29,0.0,0.0,0,0.0,0,35.7,0.0,0.0,0,0.0,0,5.67,0.0,0.0,11891,117.0,117,15.66,18.603,572.437,19599,-1352.0,-1352,15.97,204.828,-3104.118
2010-07-16,-3.6544316,-15.43467415,327666.6985,845653.2585,0,0.0,0,28.2,0.0,-0.0,0,0.0,0,36.17,0.0,0.0,0,0.0,0,5.77,0.0,-0.0,11774,487.0,487,16.67,63.797,-13776.067,20951,-602.0,-602,16.91,74.949,-22768.249
2010-07-15,-0.6011792,-11.78024255,325743.9145,882197.5745,0,0.0,0,28.62,0.0,-0.0,0,0.0,0,35.46,0.0,0.0,0,-31.0,-31,5.93,3.286,-2.356,11287,124.0,124,16.99,15.314,-2494.734,21553,-566.0,-566,17.21,83.202,-3514.702
2010-07-14,-1.4779693,-11.17906335,318027.7865,888209.3665,0,0.0,0,28.62,0.0,0.0,0,0.0,0,35.63,0.0,0.0,31,-650.0,-650,5.87,68.25,-108.18,11163,498.0,498,16.8,68.475,1534.185,22119,616.0,616,17.88,77.308,-16205.698
2010-07-13,2.2901477,-9.70109405,333806.7995,902989.0595,0,0.0,0,28.47,0.0,0.0,0,0.0,0,36.62,0.0,-0.0,681,-298.0,-298,5.86,31.29,45.75,10665,396.0,396,16.31,55.044,9002.016,21503,-434.0,-434,17.6,51.429,13853.711
2010-07-12,-0.65181685,-11.99124175,331018.6425,880087.5825,0,0.0,0,28.51,0.0,-0.0,0,0.0,0,36.93,0.0,-0.0,979,-1057.0,-1057,5.76,112.042,-308.192,10269,391.0,391,16.45,50.439,-5552.689,21937,235.0,235,17.18,27.3775,-657.2875
2010-07-09,0.61018105,-11.3394249,335589.431,886605.751,0,0.0,0,28.88,0.0,0.0,0,0.0,0,36.7,0.0,0.0,2036,-654.0,-654,5.8,69.978,-48.138,9878,636.0,636,16.13,79.5,3428.68,21702,623.0,623,17.18,93.7615,2721.2685
2010-07-08,2.6612941,-11.94960595,353001.2905,880503.9405,0,0.0,0,28.77,0.0,0.0,0,0.0,0,37.5,0.0,0.0,2690,-582.0,-582,5.77,64.893,471.687,9242,258.0,258,16.08,35.862,2962.398,21079,686.0,686,16.25,88.494,23178.856
2010-07-07,1.903527,-14.61090005,365128.5395,853890.9995,0,0.0,0,27.79,0.0,0.0,0,0.0,0,35.78,0.0,0.0,3272,-172.0,-172,5.49,18.92,533.88,8984,-73.0,-73,15.14,10.658,7362.062,20393,-541.0,-541,15.53,87.642,11139.328
2010-07-06,-2.13598885,-16.51442705,354794.5295,834855.7295,0,0.0,0,28.35,0.0,0.0,0,0.0,0,35.86,0.0,0.0,3444,-321.0,-321,5.59,35.4705,291.4095,9057,179.0,179,15.76,24.6125,-3257.2125,20934,-179.0,-179,16.68,24.0755,-18394.0855
